target_id	length	eff_length	est_counts	tpm
ENSMMUT00000038611.3	498	314.347	7.51475	1.71406
ENSMMUT00000022345.4	4459	4274.71	725.331	12.1661
ENSMMUT00000072956.2	2281	2096.71	21.669	0.741007
ENSMMUT00000106994.1	1816	1631.71	36.0263	1.58306
ENSMMUT00000026913.4	1413	1228.71	445.71	26.009
ENSMMUT00000106979.1	1776	1591.71	2.78022	0.125238
ENSMMUT00000077483.2	1161	976.712	0	0
ENSMMUT00000082650.1	1626	1441.71	911.644	45.3386
ENSMMUT00000081074.1	345	167.448	0	0
ENSMMUT00000043322.3	1747	1562.71	7	0.321174
ENSMMUT00000088912.1	4340	4155.71	2076.19	35.8214
ENSMMUT00000080381.1	4267	4082.71	4713.38	82.7762
ENSMMUT00000026638.4	3585	3400.71	2.61759	0.0551892
ENSMMUT00000077593.2	3621	3436.71	0	0
ENSMMUT00000016627.4	2769	2584.71	148	4.10555
ENSMMUT00000106911.1	4180	3995.71	1545	27.724
ENSMMUT00000074555.2	2995	2810.71	29.7168	0.758066
ENSMMUT00000071221.2	2409	2224.71	0	0
ENSMMUT00000063985.2	2343	2158.71	0	0
ENSMMUT00000004998.4	2040	1855.71	0	0
ENSMMUT00000004997.4	1860	1675.71	4.28323	0.183271
ENSMMUT00000079523.1	2474	2289.71	0	0
ENSMMUT00000104618.1	2762	2577.71	25.58	0.711522
ENSMMUT00000029805.4	3252	3067.71	993.676	23.2248
ENSMMUT00000075827.2	1308	1123.71	0	0
ENSMMUT00000088531.1	834	649.752	8	0.882803
ENSMMUT00000091820.1	1736	1551.71	56.3585	2.60417
ENSMMUT00000097294.1	1649	1464.71	457.462	22.3936
ENSMMUT00000058836.2	1022	837.712	2551.24	218.363
ENSMMUT00000022589.4	414	232.306	474.975	146.599
ENSMMUT00000109406.1	462	278.941	0	0
ENSMMUT00000066395.2	465	281.927	0	0
ENSMMUT00000063530.2	2853	2668.71	0	0
ENSMMUT00000007630.4	2766	2581.71	0	0
ENSMMUT00000007629.4	2706	2521.71	0	0
ENSMMUT00000091147.1	3033	2848.71	18.6164	0.468565
ENSMMUT00000026896.4	3725	3540.71	657.979	13.3243
ENSMMUT00000079317.1	3464	3279.71	859.933	18.7997
ENSMMUT00000102466.1	4116	3931.71	203.087	3.70359
ENSMMUT00000021204.4	408	226.467	1842.7	583.408
ENSMMUT00000093713.1	889	704.752	54.8125	5.57654
ENSMMUT00000075069.2	1766	1581.71	423.246	19.1861
ENSMMUT00000085482.1	2633	2448.71	44.2362	1.29528
ENSMMUT00000081446.1	3062	2877.71	10.9248	0.2722
ENSMMUT00000108125.1	1119	934.712	41.1693	3.15804
ENSMMUT00000076536.2	3305	3120.71	58.9067	1.35342
ENSMMUT00000031636.4	3088	2903.71	0.984922	0.0243204
ENSMMUT00000031635.4	3095	2910.71	373.108	9.19089
ENSMMUT00000090022.1	4533	4348.71	136.797	2.25547
ENSMMUT00000011250.4	4370	4185.71	669.465	11.4678
ENSMMUT00000103999.1	3482	3297.71	9.73795	0.211727
ENSMMUT00000014192.4	1461	1276.71	0	0
ENSMMUT00000018917.4	2053	1868.71	20764	796.692
ENSMMUT00000080466.1	6321	6136.71	0	0
ENSMMUT00000038609.3	2762	2577.71	2.11664	0.0588754
ENSMMUT00000080090.1	6067	5882.71	352.236	4.29316
ENSMMUT00000012828.4	520	336.231	26	5.54443
ENSMMUT00000101714.1	1574	1389.71	22.0597	1.13814
ENSMMUT00000008407.4	1887	1702.71	0	0
ENSMMUT00000065904.2	1884	1699.71	23.9403	1.00989
ENSMMUT00000093979.1	1974	1789.71	0	0
ENSMMUT00000001326.4	930	745.752	0	0
ENSMMUT00000071041.2	918	733.752	0	0
ENSMMUT00000001324.3	2601	2416.71	71	2.10647
ENSMMUT00000089469.1	918	733.752	47.3206	4.62405
ENSMMUT00000032161.4	2733	2548.71	2	0.056264
ENSMMUT00000108552.1	1872	1687.71	1104.18	46.9097
ENSMMUT00000085800.1	3231	3046.71	248.414	5.8461
ENSMMUT00000047006.3	2942	2757.71	80.6415	2.09668
ENSMMUT00000013929.4	2360	2175.71	0	0
ENSMMUT00000013930.4	2106	1921.71	10.9443	0.40834
ENSMMUT00000086638.1	2190	2005.71	6.2239	0.222492
ENSMMUT00000069710.2	1973	1788.71	159	6.37351
ENSMMUT00000021205.4	459	275.955	0	0
ENSMMUT00000060510.2	597	412.905	9	1.56284
ENSMMUT00000102707.1	1645	1460.71	131.272	6.44362
ENSMMUT00000067739.2	2102	1917.71	172.12	6.43531
ENSMMUT00000101721.1	2194	2009.71	35.4672	1.26536
ENSMMUT00000026144.4	1187	1002.71	0	0
ENSMMUT00000086711.1	3956	3771.71	41.5877	0.790585
ENSMMUT00000078625.2	1891	1706.71	41.6853	1.75124
ENSMMUT00000061377.2	639	454.778	0	0
ENSMMUT00000095265.1	956	771.752	161	14.9579
ENSMMUT00000023222.4	1800	1615.71	27	1.19818
ENSMMUT00000098463.1	2924	2739.71	59.8714	1.56688
ENSMMUT00000004222.4	2899	2714.71	206.129	5.44423
ENSMMUT00000038514.3	2119	1934.71	933.138	34.5821
ENSMMUT00000009676.4	911	726.752	476.164	46.9778
ENSMMUT00000021377.4	1704	1519.71	50	2.35901
ENSMMUT00000045768.3	1400	1215.71	319.465	18.8415
ENSMMUT00000093431.1	837	652.752	0	0
ENSMMUT00000105333.1	753	568.752	1130	142.455
ENSMMUT00000093454.1	5103	4918.71	16.4172	0.239315
ENSMMUT00000088442.1	876	691.752	0	0
ENSMMUT00000030481.3	1109	924.712	171.455	13.2943
ENSMMUT00000030480.3	920	735.752	252.545	24.611
ENSMMUT00000004619.4	1350	1165.71	0	0
ENSMMUT00000090257.1	2027	1842.71	171.415	6.66979
ENSMMUT00000044376.3	1984	1799.71	97.5852	3.88779
ENSMMUT00000089418.1	1850	1665.71	0	0
ENSMMUT00000000159.4	1782	1597.71	0	0
ENSMMUT00000096377.1	4653	4468.71	117.085	1.87863
ENSMMUT00000023949.4	1359	1174.71	0	0
ENSMMUT00000086605.1	2140	1955.71	0	0
ENSMMUT00000023951.4	3705	3520.71	676.56	13.7784
ENSMMUT00000108802.1	1797	1612.71	0	0
ENSMMUT00000097771.1	4315	4130.71	46.9754	0.815393
ENSMMUT00000077894.2	6668	6483.71	849.377	9.39288
ENSMMUT00000100591.1	2192	2007.71	249	8.89241
ENSMMUT00000000530.4	1469	1284.71	0	0
ENSMMUT00000018041.4	6335	6150.71	183	2.13328
ENSMMUT00000107133.1	2002	1817.71	922	36.3687
ENSMMUT00000009604.4	4002	3817.71	276.579	5.19443
ENSMMUT00000057702.2	4041	3856.71	0.00153	2.84443e-05
ENSMMUT00000103656.1	4362	4177.71	46.419	0.796672
ENSMMUT00000002951.4	1542	1357.71	119	6.28436
ENSMMUT00000043602.3	1722	1537.71	2	0.093256
ENSMMUT00000084048.1	5708	5523.71	158.338	2.0553
ENSMMUT00000047018.3	2021	1836.71	401.42	15.6704
ENSMMUT00000028182.4	1485	1300.71	7.24215	0.399216
ENSMMUT00000020669.4	2661	2476.71	20.8774	0.604398
ENSMMUT00000094299.1	3034	2849.71	102.082	2.56844
ENSMMUT00000084631.1	2632	2447.71	0	0
ENSMMUT00000103311.1	2844	2659.71	0.436265	0.0117608
ENSMMUT00000094188.1	2802	2617.71	0	0
ENSMMUT00000075626.2	2798	2613.71	10.4198	0.285841
ENSMMUT00000055565.2	2543	2358.71	0	0
ENSMMUT00000103664.1	3285	3100.71	362.171	8.37479
ENSMMUT00000074649.2	1444	1259.71	0	0
ENSMMUT00000045006.3	1272	1087.71	0	0
ENSMMUT00000011551.4	1299	1114.71	15.8289	1.01814
ENSMMUT00000092030.1	3744	3559.71	1475.04	29.7106
ENSMMUT00000060417.2	1457	1272.71	807.045	45.4663
ENSMMUT00000041833.3	1957	1772.71	1424.91	57.6331
ENSMMUT00000081631.1	1816	1631.71	0	0
ENSMMUT00000014122.4	1600	1415.71	0	0
ENSMMUT00000085340.1	2137	1952.71	453	16.6334
ENSMMUT00000043372.3	3277	3092.71	264.413	6.13005
ENSMMUT00000101664.1	2460	2275.71	0	0
ENSMMUT00000100500.1	2415	2230.71	0	0
ENSMMUT00000092998.1	2379	2194.71	0	0
ENSMMUT00000016241.4	2568	2383.71	0	0
ENSMMUT00000106332.1	1328	1143.71	122.587	7.68512
ENSMMUT00000109673.1	6132	5947.71	744.537	8.97549
ENSMMUT00000021127.4	4914	4729.71	0	0
ENSMMUT00000045074.3	4881	4696.71	0	0
ENSMMUT00000103103.1	4770	4585.71	0	0
ENSMMUT00000071282.2	4584	4399.71	0	0
ENSMMUT00000107824.1	4926	4741.71	2.46261	0.0372377
ENSMMUT00000088379.1	2030	1845.71	779.146	30.2675
ENSMMUT00000087075.1	6185	6000.71	0	0
ENSMMUT00000031367.4	4824	4639.71	235.838	3.64455
ENSMMUT00000109045.1	5855	5670.71	65.1647	0.823942
ENSMMUT00000084008.1	994	809.712	65.8311	5.82938
ENSMMUT00000043785.3	1233	1048.71	177.169	12.113
ENSMMUT00000019942.4	1677	1492.71	72.0132	3.45906
ENSMMUT00000047969.3	3750	3565.71	163.299	3.28366
ENSMMUT00000021440.4	3762	3577.71	0	0
ENSMMUT00000065051.2	3342	3157.71	68.7015	1.55997
ENSMMUT00000103753.1	388	207.484	49.1601	16.9883
ENSMMUT00000090531.1	702	517.778	0	0
ENSMMUT00000005057.4	1235	1050.71	0	0
ENSMMUT00000109070.1	1278	1093.71	138.257	9.0637
ENSMMUT00000088218.1	1339	1154.71	0	0
ENSMMUT00000029659.4	2554	2369.71	1178	35.6428
ENSMMUT00000100460.1	1471	1286.71	40.915	2.27994
ENSMMUT00000026562.4	1860	1675.71	95.4524	4.08422
ENSMMUT00000026560.4	1868	1683.71	0	0
ENSMMUT00000090978.1	2193	2008.71	0	0
ENSMMUT00000075691.2	2073	1888.71	26.0696	0.989669
ENSMMUT00000026563.4	1808	1623.71	38.478	1.69912
ENSMMUT00000026561.4	1371	1186.71	0	0
ENSMMUT00000025208.4	1914	1729.71	600.387	24.8874
ENSMMUT00000059593.2	2770	2585.71	10.7369	0.297728
ENSMMUT00000068636.2	1785	1600.71	14.8762	0.666346
ENSMMUT00000084425.1	1833	1648.71	17.4277	0.757908
ENSMMUT00000057681.2	1655	1470.71	12	0.585026
ENSMMUT00000024507.3	814	629.752	1922	218.829
ENSMMUT00000101338.1	2842	2657.71	0	0
ENSMMUT00000104198.1	3399	3214.71	0	0
ENSMMUT00000070388.2	2660	2475.71	0	0
ENSMMUT00000026826.4	1857	1672.71	2	0.0857295
ENSMMUT00000096083.1	3448	3263.71	1780.78	39.122
ENSMMUT00000092417.1	4638	4453.71	260.914	4.20046
ENSMMUT00000105972.1	2310	2125.71	0	0
ENSMMUT00000107372.1	2235	2050.71	0	0
ENSMMUT00000109980.1	1965	1780.71	0	0
ENSMMUT00000108916.1	2444	2259.71	2.08581	0.0661827
ENSMMUT00000064665.2	2966	2781.71	43.7957	1.12886
ENSMMUT00000094968.1	1505	1320.71	57.1584	3.10309
ENSMMUT00000099180.1	852	667.752	0	0
ENSMMUT00000098523.1	796	611.752	2.84157	0.333046
ENSMMUT00000092258.1	775	590.752	0	0
ENSMMUT00000003162.4	2247	2062.71	0	0
ENSMMUT00000097437.1	2823	2638.71	278	7.55396
ENSMMUT00000081706.1	1638	1453.71	0	0
ENSMMUT00000090967.1	1773	1588.71	0	0
ENSMMUT00000106405.1	1620	1435.71	0	0
ENSMMUT00000110262.1	1608	1423.71	0	0
ENSMMUT00000096751.1	1641	1456.71	0	0
ENSMMUT00000003163.3	1833	1648.71	48.0245	2.08852
ENSMMUT00000023726.4	4691	4506.71	531	8.44805
ENSMMUT00000093603.1	4158	3973.71	20.9417	0.377866
ENSMMUT00000026944.4	3233	3048.71	1.40099	0.0329489
ENSMMUT00000072172.2	3260	3075.71	3.85281e-05	8.98159e-07
ENSMMUT00000018215.4	6561	6376.71	66	0.742111
ENSMMUT00000031085.4	1946	1761.71	153.387	6.24273
ENSMMUT00000088876.1	5794	5609.71	864.613	11.051
ENSMMUT00000103212.1	3393	3208.71	0	0
ENSMMUT00000099878.1	3246	3061.71	119.474	2.7979
ENSMMUT00000083694.1	3114	2929.71	270.026	6.6085
ENSMMUT00000008028.4	3069	2884.71	0	0
ENSMMUT00000008029.4	3069	2884.71	49.047	1.21908
ENSMMUT00000097871.1	3160	2975.71	2327.7	56.0864
ENSMMUT00000008027.4	2361	2176.71	0	0
ENSMMUT00000087414.1	234	76.7015	0	0
ENSMMUT00000013077.4	6492	6307.71	3	0.0341013
ENSMMUT00000110124.1	5623	5438.71	27.5442	0.363125
ENSMMUT00000028816.4	2136	1951.71	457.248	16.798
ENSMMUT00000028815.4	2149	1964.71	28.752	1.04928
ENSMMUT00000107636.1	1152	967.712	96.8469	7.17565
ENSMMUT00000041068.3	2789	2604.71	204	5.61555
ENSMMUT00000082641.1	2044	1859.71	2	0.0771092
ENSMMUT00000007072.4	1922	1737.71	0	0
ENSMMUT00000025246.4	3187	3002.71	1401.1	33.4563
ENSMMUT00000072651.2	2664	2479.71	13.4562	0.389084
ENSMMUT00000106235.1	2781	2596.71	58.6469	1.61936
ENSMMUT00000095243.1	2068	1883.71	0	0
ENSMMUT00000017656.4	2063	1878.71	0	0
ENSMMUT00000046590.3	1524	1339.71	2	0.107039
ENSMMUT00000009073.4	895	710.752	102	10.2897
ENSMMUT00000084155.1	966	781.752	0	0
ENSMMUT00000100880.1	738	553.752	0	0
ENSMMUT00000015408.3	990	805.752	162.792	14.4862
ENSMMUT00000059930.2	766	581.752	0	0
ENSMMUT00000093156.1	2359	2174.71	887.884	29.2736
ENSMMUT00000094599.1	2746	2561.71	225.354	6.30749
ENSMMUT00000015409.3	1474	1289.71	1025.12	56.9905
ENSMMUT00000032813.4	4212	4027.71	39	0.694269
ENSMMUT00000096753.1	2208	2023.71	0	0
ENSMMUT00000053346.2	924	739.752	0	0
ENSMMUT00000030025.4	5040	4855.71	299.366	4.4205
ENSMMUT00000079376.1	2082	1897.71	106.67	4.03027
ENSMMUT00000004452.3	735	550.752	2.32983	0.303312
ENSMMUT00000091047.1	2013	1828.71	216.032	8.47022
ENSMMUT00000099477.1	2019	1834.71	22.5871	0.882704
ENSMMUT00000087855.1	1647	1462.71	136.893	6.71033
ENSMMUT00000022539.4	1182	997.712	643.811	46.2674
ENSMMUT00000073927.2	961	776.752	0	0
ENSMMUT00000099906.1	2902	2717.71	54.6804	1.44261
ENSMMUT00000080252.1	3198	3013.71	0	0
ENSMMUT00000091776.1	3144	2959.71	43.4481	1.05255
ENSMMUT00000092660.1	3102	2917.71	0	0
ENSMMUT00000092031.1	3003	2818.71	46.8715	1.19228
ENSMMUT00000080713.1	5803	5618.71	0	0
ENSMMUT00000084565.1	5770	5585.71	0	0
ENSMMUT00000013316.4	5755	5570.71	0	0
ENSMMUT00000038824.3	3987	3802.71	0	0
ENSMMUT00000003849.4	2187	2002.71	254.601	9.11515
ENSMMUT00000086961.1	1842	1657.71	39.3986	1.70409
ENSMMUT00000096903.1	1773	1588.71	0	0
ENSMMUT00000091130.1	1764	1579.71	0	0
ENSMMUT00000029290.4	1983	1798.71	2425	96.6656
ENSMMUT00000026897.4	2174	1989.71	1434.4	51.6894
ENSMMUT00000098361.1	2026	1841.71	37.6012	1.46387
ENSMMUT00000069628.2	1125	940.712	0	0
ENSMMUT00000085503.1	6503	6318.71	182.359	2.06928
ENSMMUT00000096448.1	1452	1267.71	43.9312	2.4847
ENSMMUT00000028735.4	1041	856.712	0	0
ENSMMUT00000082699.1	4145	3960.71	118.743	2.14959
ENSMMUT00000083740.1	3828	3643.71	0	0
ENSMMUT00000057184.2	2400	2215.71	27	0.87372
ENSMMUT00000058816.2	2420	2235.71	107.336	3.44233
ENSMMUT00000105463.1	4352	4167.71	728.732	12.537
ENSMMUT00000091222.1	4088	3903.71	0	0
ENSMMUT00000063645.2	3627	3442.71	0	0
ENSMMUT00000092821.1	2619	2434.71	168.758	4.9698
ENSMMUT00000017759.4	1173	988.712	15.1733	1.10036
ENSMMUT00000086276.1	4094	3909.71	0	0
ENSMMUT00000069622.2	5610	5425.71	77	1.01755
ENSMMUT00000005064.4	5395	5210.71	2.99246e-06	4.11768e-08
ENSMMUT00000061013.2	4350	4165.71	0	0
ENSMMUT00000008613.4	5124	4939.71	1.18722	0.0172327
ENSMMUT00000081470.1	1393	1208.71	2.81278	0.166853
ENSMMUT00000046250.3	3360	3175.71	220.523	4.97892
ENSMMUT00000046248.3	3288	3103.71	19.3087	0.44606
ENSMMUT00000104756.1	3228	3043.71	119.168	2.80722
ENSMMUT00000061558.2	1287	1102.71	91	5.91699
ENSMMUT00000032528.4	2506	2321.71	4.44463	0.137262
ENSMMUT00000032529.4	3695	3510.71	0	0
ENSMMUT00000095154.1	5653	5468.71	0	0
ENSMMUT00000093190.1	5548	5363.71	27.1016	0.362285
ENSMMUT00000085643.1	4512	4327.71	0	0
ENSMMUT00000105111.1	4110	3925.71	859.525	15.6986
ENSMMUT00000060501.2	1941	1756.71	0	0
ENSMMUT00000045904.3	1482	1297.71	2.92877	0.161818
ENSMMUT00000046310.3	2899	2714.71	275.218	7.26899
ENSMMUT00000086079.1	6356	6171.71	985.194	11.4456
ENSMMUT00000002952.3	1533	1348.71	41.9719	2.23131
ENSMMUT00000104011.1	870	685.752	0	0
ENSMMUT00000106997.1	2066	1881.71	26.0862	0.993982
ENSMMUT00000079820.1	495	311.378	0	0
ENSMMUT00000030805.4	1515	1330.71	0	0
ENSMMUT00000057981.2	600	415.864	0	0
ENSMMUT00000026150.4	1212	1027.71	2	0.139534
ENSMMUT00000089813.1	1992	1807.71	5.84829	0.231964
ENSMMUT00000079554.1	3645	3460.71	2074.15	42.9731
ENSMMUT00000022095.4	5715	5530.71	143.576	1.86133
ENSMMUT00000099161.1	1294	1109.71	278.353	17.9849
ENSMMUT00000010381.4	1608	1423.71	0	0
ENSMMUT00000021389.4	651	466.778	150	23.0411
ENSMMUT00000005458.4	1461	1276.71	6	0.336961
ENSMMUT00000110234.1	1993	1808.71	38.3763	1.5213
ENSMMUT00000104860.1	1517	1332.71	0	0
ENSMMUT00000101143.1	4123	3938.71	83.7509	1.5246
ENSMMUT00000086764.1	4205	4020.71	135.562	2.41745
ENSMMUT00000107352.1	1174	989.712	0	0
ENSMMUT00000064814.2	1089	904.712	0	0
ENSMMUT00000102371.1	4094	3909.71	1324.54	24.2907
ENSMMUT00000104934.1	2780	2595.71	6.15431	0.169998
ENSMMUT00000024745.4	1071	886.712	0	0
ENSMMUT00000109088.1	1152	967.712	6.77814	0.502211
ENSMMUT00000089535.1	3503	3318.71	78	1.68518
ENSMMUT00000102064.1	5522	5337.71	306.742	4.1204
ENSMMUT00000041066.3	1294	1109.71	147	9.49793
ENSMMUT00000058171.2	579	394.946	0	0
ENSMMUT00000012126.4	1623	1438.71	0	0
ENSMMUT00000012919.4	1924	1739.71	0	0
ENSMMUT00000012915.4	3899	3714.71	11	0.212319
ENSMMUT00000029522.4	5516	5331.71	59	0.793427
ENSMMUT00000073159.2	1120	935.712	25.275	1.93674
ENSMMUT00000090068.1	3637	3452.71	0	0
ENSMMUT00000095566.1	3502	3317.71	27.6514	0.597585
ENSMMUT00000000340.4	6061	5876.71	0.0503868	0.000614758
ENSMMUT00000000341.4	6012	5827.71	1079.4	13.2802
ENSMMUT00000020709.4	5962	5777.71	36.5505	0.453586
ENSMMUT00000088784.1	1176	991.712	248	17.9303
ENSMMUT00000089118.1	1052	867.712	18.1249	1.49769
ENSMMUT00000028817.4	1757	1572.71	473.082	21.5679
ENSMMUT00000039310.3	1715	1530.71	683.86	32.0328
ENSMMUT00000098354.1	5542	5357.71	44.2173	0.591745
ENSMMUT00000045683.3	4130	3945.71	368.829	6.70226
ENSMMUT00000007335.4	3282	3097.71	0	0
ENSMMUT00000088302.1	3240	3055.71	0	0
ENSMMUT00000007512.4	8328	8143.71	208	1.83131
ENSMMUT00000003132.4	2576	2391.71	620	18.5868
ENSMMUT00000014932.4	514	330.298	0	0
ENSMMUT00000098176.1	2500	2315.71	734.39	22.7386
ENSMMUT00000092911.1	4148	3963.71	231.999	4.19667
ENSMMUT00000093062.1	2867	2682.71	0.00128245	3.42759e-05
ENSMMUT00000000059.4	1491	1306.71	0	0
ENSMMUT00000025371.3	2865	2680.71	92.7309	2.48025
ENSMMUT00000068064.2	3380	3195.71	1185.04	26.5881
ENSMMUT00000029291.4	12014	11829.7	0	0
ENSMMUT00000084378.1	12564	12379.7	0	0
ENSMMUT00000083169.1	11795	11610.7	8.20667	0.0506792
ENSMMUT00000099478.1	985	800.752	180.437	16.1566
ENSMMUT00000020481.4	5023	4838.71	10.3717	0.153688
ENSMMUT00000025606.4	1803	1618.71	0	0
ENSMMUT00000017913.4	5433	5248.71	23	0.314193
ENSMMUT00000108134.1	1882	1697.71	357.418	15.095
ENSMMUT00000099231.1	1494	1309.71	357.379	19.5648
ENSMMUT00000100355.1	631	446.778	60.2035	9.66165
ENSMMUT00000026732.4	1203	1018.71	0	0
ENSMMUT00000000790.4	7794	7609.71	12812.1	120.718
ENSMMUT00000000789.4	6293	6108.71	30.5126	0.358139
ENSMMUT00000067338.2	2208	2023.71	0	0
ENSMMUT00000100899.1	267	100.865	20	14.217
ENSMMUT00000068674.2	2605	2420.71	0	0
ENSMMUT00000080879.1	5202	5017.71	439	6.27307
ENSMMUT00000044946.3	2657	2472.71	0	0
ENSMMUT00000100339.1	4352	4167.71	0	0
ENSMMUT00000012166.4	1762	1577.71	582.119	26.4549
ENSMMUT00000010547.4	1497	1312.71	466.881	25.501
ENSMMUT00000090050.1	6796	6611.71	24.3359	0.263909
ENSMMUT00000102813.1	5466	5281.71	176.947	2.4021
ENSMMUT00000018756.4	978	793.752	86.2066	7.78713
ENSMMUT00000108622.1	1626	1441.71	115.793	5.75873
ENSMMUT00000067754.2	3096	2911.71	0	0
ENSMMUT00000024513.4	3590	3405.71	2	0.042106
ENSMMUT00000063578.2	2942	2757.71	0	0
ENSMMUT00000090992.1	2859	2674.71	63.2464	1.69543
ENSMMUT00000104162.1	2713	2528.71	690.795	19.5872
ENSMMUT00000043217.3	2178	1993.71	0	0
ENSMMUT00000092822.1	2172	1987.71	0	0
ENSMMUT00000079963.1	2103	1918.71	0	0
ENSMMUT00000010012.4	2238	2053.71	15.9314	0.556205
ENSMMUT00000043216.3	2220	2035.71	0	0
ENSMMUT00000093595.1	1516	1331.71	0	0
ENSMMUT00000055984.2	672	487.778	0	0
ENSMMUT00000085110.1	420	238.046	13.068	3.93612
ENSMMUT00000102028.1	3179	2994.71	322.779	7.72808
ENSMMUT00000094347.1	2307	2122.71	295.784	9.9909
ENSMMUT00000094062.1	1800	1615.71	0	0
ENSMMUT00000007399.4	1725	1540.71	92.4377	4.30179
ENSMMUT00000091811.1	2964	2779.71	10.6517	0.274753
ENSMMUT00000067884.2	2970	2785.71	255	6.56335
ENSMMUT00000108190.1	1846	1661.71	225.154	9.71505
ENSMMUT00000029049.4	2653	2468.71	0	0
ENSMMUT00000088629.1	2283	2098.71	12	0.409968
ENSMMUT00000080924.1	2232	2047.71	0	0
ENSMMUT00000110199.1	2193	2008.71	0	0
ENSMMUT00000029048.4	2109	1924.71	0	0
ENSMMUT00000100476.1	1302	1117.71	88.8424	5.69918
ENSMMUT00000101349.1	981	796.752	389.158	35.0206
ENSMMUT00000087687.1	753	568.752	12	1.51279
ENSMMUT00000029332.4	1854	1669.71	8	0.343534
ENSMMUT00000076785.2	2279	2094.71	282.871	9.68247
ENSMMUT00000007046.4	2198	2013.71	256.129	9.11974
ENSMMUT00000022854.4	893	708.752	0	0
ENSMMUT00000067643.2	502	318.347	7897.95	1778.83
ENSMMUT00000038929.3	2747	2562.71	749.129	20.9594
ENSMMUT00000059736.2	3155	2970.71	4691.87	113.242
ENSMMUT00000004314.4	1167	982.712	3.72345	0.27167
ENSMMUT00000074779.2	1672	1487.71	208.335	10.0407
ENSMMUT00000004315.4	2116	1931.71	677.309	25.14
ENSMMUT00000069141.2	4981	4796.71	645.176	9.64397
ENSMMUT00000098116.1	1572	1387.71	62.5168	3.23012
ENSMMUT00000100961.1	3282	3097.71	178.403	4.12935
ENSMMUT00000019984.4	555	371.041	0	0
ENSMMUT00000084867.1	3758	3573.71	46.3952	0.930839
ENSMMUT00000024297.4	1824	1639.71	18	0.787094
ENSMMUT00000086633.1	1959	1774.71	0	0
ENSMMUT00000091662.1	1686	1501.71	0	0
ENSMMUT00000073935.2	3920	3735.71	1735.03	33.3008
ENSMMUT00000095600.1	1458	1273.71	10.0513	0.565815
ENSMMUT00000103872.1	928	743.752	2.4608	0.23723
ENSMMUT00000100966.1	928	743.752	2.4608	0.23723
ENSMMUT00000030483.4	2328	2143.71	23	0.769278
ENSMMUT00000004646.4	5813	5628.71	615.211	7.83677
ENSMMUT00000018787.4	408	226.467	593.905	188.033
ENSMMUT00000047542.3	1545	1360.71	300	15.808
ENSMMUT00000094895.1	2922	2737.71	494.85	12.9601
ENSMMUT00000011855.4	1566	1381.71	0	0
ENSMMUT00000075167.2	861	676.752	0	0
ENSMMUT00000102350.1	3806	3621.71	1258	24.9051
ENSMMUT00000087964.1	6567	6382.71	43.7161	0.491087
ENSMMUT00000098748.1	6637	6452.71	93.3018	1.03674
ENSMMUT00000080185.1	6472	6287.71	103.305	1.17802
ENSMMUT00000060804.2	6344	6159.71	61.988	0.721554
ENSMMUT00000003786.4	5975	5790.71	0	0
ENSMMUT00000106966.1	6415	6230.71	35.6887	0.41069
ENSMMUT00000003784.4	5865	5680.71	0	0
ENSMMUT00000093776.1	111	15.3191	0	0
ENSMMUT00000102434.1	3494	3309.71	0	0
ENSMMUT00000084670.1	3902	3717.71	264.092	5.09331
ENSMMUT00000081950.1	3842	3657.71	1919.45	37.626
ENSMMUT00000079756.1	1899	1714.71	5.46059	0.228334
ENSMMUT00000006283.4	1404	1219.71	10.5597	0.620747
ENSMMUT00000081247.1	2421	2236.71	0	0
ENSMMUT00000096491.1	1209	1024.71	102.447	7.16838
ENSMMUT00000108815.1	1119	934.712	0	0
ENSMMUT00000087078.1	5228	5043.71	14.5526	0.206876
ENSMMUT00000043783.3	2402	2217.71	24.4744	0.791278
ENSMMUT00000016323.4	2380	2195.71	160.006	5.22496
ENSMMUT00000086375.1	2517	2332.71	0	0
ENSMMUT00000103121.1	3689	3504.71	614.609	12.5738
ENSMMUT00000019098.4	1962	1777.71	0	0
ENSMMUT00000101925.1	1827	1642.71	6.30492	0.275195
ENSMMUT00000092236.1	2316	2131.71	0.289152	0.00972566
ENSMMUT00000053989.2	3381	3196.71	10	0.224294
ENSMMUT00000029599.4	1980	1795.71	0	0
ENSMMUT00000001571.4	4383	4198.71	0	0
ENSMMUT00000001572.4	3285	3100.71	0	0
ENSMMUT00000079314.1	3597	3412.71	0	0
ENSMMUT00000020445.4	3540	3355.71	0	0
ENSMMUT00000012129.4	4332	4147.71	234	4.0451
ENSMMUT00000038607.3	1896	1711.71	0	0
ENSMMUT00000038603.3	2116	1931.71	2.19322	0.0814069
ENSMMUT00000056372.2	1896	1711.71	0	0
ENSMMUT00000031971.3	1924	1739.71	0	0
ENSMMUT00000000261.4	1896	1711.71	0	0
ENSMMUT00000030070.4	1914	1729.71	0	0
ENSMMUT00000094897.1	2710	2525.71	50.5066	1.43379
ENSMMUT00000088996.1	2580	2395.71	1124	33.6398
ENSMMUT00000103035.1	678	493.778	6.03973	0.877016
ENSMMUT00000009819.3	2202	2017.71	0	0
ENSMMUT00000014202.4	717	532.752	0	0
ENSMMUT00000078017.2	1748	1563.71	86.3248	3.95823
ENSMMUT00000090349.1	1799	1614.71	1008.57	44.785
