target_id	length	eff_length	est_counts	tpm
ENSMMUT00000100039.1	3207	3018.39	404.059	12.095
ENSMMUT00000102481.1	2526	2337.39	0	0
ENSMMUT00000062156.2	2176	1987.39	0	0
ENSMMUT00000092992.1	3017	2828.39	152.373	4.86749
ENSMMUT00000005699.3	3281	3092.39	1	0.0292175
ENSMMUT00000066094.2	1757	1568.39	1067.93	61.5217
ENSMMUT00000003862.4	6366	6177.39	0	0
ENSMMUT00000045231.3	6312	6123.39	0	0
ENSMMUT00000071559.2	6192	6003.39	10.0948	0.151928
ENSMMUT00000058311.2	2244	2055.39	0	0
ENSMMUT00000003860.4	6018	5829.39	0	0
ENSMMUT00000007702.4	4080	3891.39	2	0.0464369
ENSMMUT00000085484.1	5802	5613.39	0	0
ENSMMUT00000107890.1	5754	5565.39	16.9333	0.274906
ENSMMUT00000038946.3	5730	5541.39	72.7539	1.18625
ENSMMUT00000006477.4	1656	1467.39	63	3.87912
ENSMMUT00000028173.4	1743	1554.39	0	0
ENSMMUT00000028174.4	1740	1551.39	16.8088	0.978934
ENSMMUT00000067655.2	1953	1764.39	0	0
ENSMMUT00000095678.1	1746	1557.39	0	0
ENSMMUT00000087794.1	1623	1434.39	0	0
ENSMMUT00000079703.1	1801	1612.39	79.1136	4.43322
ENSMMUT00000041398.3	1746	1557.39	0	0
ENSMMUT00000097928.1	1924	1735.39	0	0
ENSMMUT00000042046.3	2667	2478.39	1138.88	41.5189
ENSMMUT00000100096.1	2645	2456.39	337.722	12.4222
ENSMMUT00000108128.1	2567	2378.39	160.781	6.10785
ENSMMUT00000107380.1	664	475.424	0	0
ENSMMUT00000008670.3	961	772.424	380.417	44.498
ENSMMUT00000108834.1	671	482.424	57.5194	10.7726
ENSMMUT00000097026.1	1144	955.385	0	0
ENSMMUT00000102625.1	3458	3269.39	36.9545	1.02126
ENSMMUT00000103882.1	1732	1543.39	804	47.0672
ENSMMUT00000031340.4	1395	1206.39	0	0
ENSMMUT00000096469.1	3303	3114.39	80	2.32089
ENSMMUT00000101811.1	1065	876.385	0	0
ENSMMUT00000065349.2	1521	1332.39	1278.55	86.7013
ENSMMUT00000095675.1	1039	850.385	553.448	58.8028
ENSMMUT00000010585.4	2897	2708.39	33.778	1.12684
ENSMMUT00000010582.4	2015	1826.39	71.222	3.52337
ENSMMUT00000069848.2	1710	1521.39	2	0.118776
ENSMMUT00000099769.1	2729	2540.39	252.372	8.9759
ENSMMUT00000088055.1	1472	1283.39	12.5052	0.88038
ENSMMUT00000103361.1	1147	958.385	0	0
ENSMMUT00000032201.4	1258	1069.39	7.90076	0.667531
ENSMMUT00000023352.4	1147	958.385	55.25	5.2087
ENSMMUT00000032679.4	1163	974.385	1	0.092727
ENSMMUT00000041041.3	3680	3491.39	2067	53.4909
ENSMMUT00000097837.1	2009	1820.39	4.73361	0.234945
ENSMMUT00000101622.1	1910	1721.39	0	0
ENSMMUT00000041603.3	1760	1571.39	12.3452	0.709826
ENSMMUT00000001995.4	1838	1649.39	38.7261	2.12138
ENSMMUT00000001993.4	606	417.51	9.19507	1.98987
ENSMMUT00000104692.1	2596	2407.39	0	0
ENSMMUT00000063973.2	2619	2430.39	23.7472	0.882824
ENSMMUT00000028945.4	2522	2333.39	11.2528	0.435724
ENSMMUT00000107219.1	2547	2358.39	0	0
ENSMMUT00000097586.1	703	514.424	12.2288	2.14783
ENSMMUT00000104406.1	2460	2271.39	106	4.2165
ENSMMUT00000100519.1	1164	975.385	53.8838	4.99136
ENSMMUT00000027308.3	2127	1938.39	185.731	8.6573
ENSMMUT00000085236.1	2650	2461.39	39.2686	1.44146
ENSMMUT00000093091.1	6300	6111.39	546.881	8.08519
ENSMMUT00000012622.4	1791	1602.39	34.6836	1.95566
ENSMMUT00000013526.4	1790	1601.39	0	0
ENSMMUT00000103904.1	2291	2102.39	0	0
ENSMMUT00000102974.1	1934	1745.39	8	0.414129
ENSMMUT00000013794.4	3935	3746.39	673.859	16.2515
ENSMMUT00000007805.4	2238	2049.39	0	0
ENSMMUT00000058533.2	2312	2123.39	10.2986	0.438216
ENSMMUT00000062852.2	2244	2055.39	0	0
ENSMMUT00000061136.2	1504	1315.39	76.0617	5.22456
ENSMMUT00000005324.4	2290	2101.39	0	0
ENSMMUT00000064933.2	2748	2559.39	213	7.51936
ENSMMUT00000075261.2	1605	1416.39	0	0
ENSMMUT00000086785.1	2915	2726.39	1283.32	42.529
ENSMMUT00000089629.1	2722	2533.39	34.1328	1.21733
ENSMMUT00000044749.3	1535	1346.39	37.0229	2.48449
ENSMMUT00000025205.4	2145	1956.39	37.5899	1.73601
ENSMMUT00000025206.3	2097	1908.39	5.93339	0.280914
ENSMMUT00000041920.3	10594	10405.4	0	0
ENSMMUT00000026823.4	10519	10330.4	15.5813	0.136277
ENSMMUT00000101516.1	10504	10315.4	0	0
ENSMMUT00000087546.1	10474	10285.4	0	0
ENSMMUT00000101434.1	10390	10201.4	0	0
ENSMMUT00000099561.1	10315	10126.4	0	0
ENSMMUT00000108946.1	10306	10117.4	0	0
ENSMMUT00000096810.1	10231	10042.4	0	0
ENSMMUT00000083822.1	9856	9667.39	34.5213	0.322638
ENSMMUT00000083365.1	1977	1788.39	0	0
ENSMMUT00000028733.4	3667	3478.39	0	0
ENSMMUT00000028734.4	3583	3394.39	0	0
ENSMMUT00000047133.3	3424	3235.39	3	0.0837784
ENSMMUT00000062285.2	5345	5156.39	683	11.9677
ENSMMUT00000007194.4	5088	4899.39	0	0
ENSMMUT00000042111.3	1989	1800.39	196	9.83621
ENSMMUT00000058663.2	1938	1749.39	0	0
ENSMMUT00000101870.1	1504	1315.39	74.7917	5.13733
ENSMMUT00000079779.1	1947	1758.39	56.5268	2.90454
ENSMMUT00000094462.1	1924	1735.39	0	0
ENSMMUT00000030499.4	2578	2389.39	26.7608	1.01193
ENSMMUT00000104080.1	2471	2282.39	26.2125	1.03766
ENSMMUT00000098096.1	2300	2111.39	0	0
ENSMMUT00000078495.2	1728	1539.39	5.02669	0.295034
ENSMMUT00000089284.1	3133	2944.39	528.991	16.2327
ENSMMUT00000032277.4	2838	2649.39	97.0087	3.30828
ENSMMUT00000025057.4	1188	999.385	242.689	21.9409
ENSMMUT00000025061.4	924	735.424	0	0
ENSMMUT00000084762.1	1218	1029.39	38.6953	3.39638
ENSMMUT00000087241.1	1469	1280.39	82.5151	5.82278
ENSMMUT00000019691.4	4731	4542.39	0	0
ENSMMUT00000081726.1	4602	4413.39	8	0.163778
ENSMMUT00000105157.1	4536	4347.39	0	0
ENSMMUT00000019692.3	4407	4218.39	0	0
ENSMMUT00000043379.3	4135	3946.39	1675	38.3489
ENSMMUT00000086503.1	3930	3741.39	783.537	18.9219
ENSMMUT00000066149.2	2796	2607.39	86.5844	3.00035
ENSMMUT00000067697.2	2769	2580.39	38.979	1.36484
ENSMMUT00000003422.4	2766	2577.39	0	0
ENSMMUT00000093194.1	2139	1950.39	0	0
ENSMMUT00000055721.2	2088	1899.39	310.688	14.7791
ENSMMUT00000045862.3	1185	996.385	1	0.0906796
ENSMMUT00000095112.1	1239	1050.39	0	0
ENSMMUT00000061320.2	225	68.1106	0	0
ENSMMUT00000013585.4	2007	1818.39	0	0
ENSMMUT00000104952.1	2224	2035.39	21.8164	0.968443
ENSMMUT00000059552.2	2270	2081.39	9.30682	0.404004
ENSMMUT00000027681.4	1821	1632.39	92.6932	5.13053
ENSMMUT00000093142.1	1068	879.385	1407.73	144.636
ENSMMUT00000018838.4	466	278.576	7028.21	2279.5
ENSMMUT00000060259.2	828	639.424	367.047	51.8644
ENSMMUT00000088162.1	1210	1021.39	16.231	1.4358
ENSMMUT00000017008.4	5953	5764.39	1689	26.4736
ENSMMUT00000108379.1	3840	3651.39	197	4.87467
ENSMMUT00000088432.1	5584	5395.39	73.2715	1.22701
ENSMMUT00000081335.1	2395	2206.39	75.2242	3.08044
ENSMMUT00000038481.3	2129	1940.39	180.359	8.39822
ENSMMUT00000101913.1	2235	2046.39	15.3275	0.676737
ENSMMUT00000020400.4	2363	2174.39	157.722	6.55379
ENSMMUT00000058811.2	1221	1032.39	69	6.03871
ENSMMUT00000095831.1	2246	2057.39	124.642	5.47376
ENSMMUT00000001146.4	1984	1795.39	1061.32	53.4106
ENSMMUT00000001143.4	2249	2060.39	138.033	6.05302
ENSMMUT00000048277.3	7253	7064.39	213.952	2.7364
ENSMMUT00000101023.1	7863	7674.39	629.048	7.40589
ENSMMUT00000085101.1	5865	5676.39	0	0
ENSMMUT00000089933.1	5772	5583.39	0	0
ENSMMUT00000027862.4	2217	2028.39	562.235	25.044
ENSMMUT00000067836.2	2131	1942.39	49.1775	2.28754
ENSMMUT00000093987.1	1317	1128.39	3.8386	0.307364
ENSMMUT00000110175.1	5106	4917.39	102.958	1.89175
ENSMMUT00000082181.1	1209	1020.39	2409	213.309
ENSMMUT00000095227.1	594	405.51	0	0
ENSMMUT00000032787.4	2263	2074.39	269.141	11.7227
ENSMMUT00000032785.4	1775	1586.39	276.859	15.7684
ENSMMUT00000102166.1	2696	2507.39	592.816	21.3617
ENSMMUT00000024823.4	5631	5442.39	5	0.0830076
ENSMMUT00000029874.4	3942	3753.39	0	0
ENSMMUT00000079882.1	609	420.51	0	0
ENSMMUT00000082449.1	2112	1923.39	24.0908	1.13168
ENSMMUT00000059515.2	5365	5176.39	735.142	12.8316
ENSMMUT00000043623.3	5320	5131.39	191.162	3.36593
ENSMMUT00000001810.4	5200	5011.39	14.7235	0.265455
ENSMMUT00000001809.4	2082	1893.39	937.282	44.7269
ENSMMUT00000098652.1	804	615.424	5.37536	0.789168
ENSMMUT00000108345.1	768	579.424	3.44825	0.537699
ENSMMUT00000018356.4	2469	2280.39	307.634	12.1888
ENSMMUT00000081538.1	2343	2154.39	32.3665	1.3574
ENSMMUT00000078033.2	6373	6184.39	359.283	5.24901
ENSMMUT00000092583.1	6274	6085.39	196.943	2.92408
ENSMMUT00000027540.4	3897	3708.39	264.983	6.4561
ENSMMUT00000027541.4	3897	3708.39	2.18038e-08	5.31233e-10
ENSMMUT00000027539.4	3876	3687.39	12.7917	0.313435
ENSMMUT00000044442.3	3949	3760.39	25.4239	0.610868
ENSMMUT00000104897.1	1957	1768.39	0	0
ENSMMUT00000109797.1	1734	1545.39	0	0
ENSMMUT00000044441.3	1662	1473.39	0	0
ENSMMUT00000018601.4	1710	1521.39	0	0
ENSMMUT00000089986.1	1806	1617.39	62.6367	3.49907
ENSMMUT00000001918.4	1275	1086.39	332.701	27.6699
ENSMMUT00000043726.3	3576	3387.39	28	0.746845
ENSMMUT00000000771.4	3507	3318.39	6.72264e-08	1.83042e-09
ENSMMUT00000000674.4	660	471.424	202.287	38.7697
ENSMMUT00000080668.1	675	486.424	51.8828	9.63708
ENSMMUT00000000676.3	657	468.424	0	0
ENSMMUT00000101083.1	779	590.424	0	0
ENSMMUT00000000673.3	759	570.424	157.831	24.9995
ENSMMUT00000031157.4	1301	1112.39	193	15.6761
ENSMMUT00000105792.1	3168	2979.39	0	0
ENSMMUT00000091974.1	1387	1198.39	91.489	6.89778
ENSMMUT00000046599.3	1493	1304.39	54.182	3.75307
ENSMMUT00000086509.1	1572	1383.39	370.264	24.1827
ENSMMUT00000102642.1	2825	2636.39	13.0654	0.447767
ENSMMUT00000072017.2	5206	5017.39	1888.46	34.0069
ENSMMUT00000002991.4	1275	1086.39	95.5397	7.94579
ENSMMUT00000009287.4	6481	6292.39	21	0.301537
ENSMMUT00000082350.1	6214	6025.39	0	0
ENSMMUT00000000747.3	3937	3748.39	7	0.168729
ENSMMUT00000039272.3	2139	1950.39	20	0.926503
ENSMMUT00000002683.4	1179	990.385	370.948	33.8412
ENSMMUT00000102241.1	1074	885.385	0.00638389	0.000651464
ENSMMUT00000088458.1	1882	1693.39	259.811	13.8624
ENSMMUT00000102452.1	2283	2094.39	4.36392	0.18826
ENSMMUT00000109702.1	1260	1071.39	0	0
ENSMMUT00000085301.1	1487	1298.39	21.2173	1.47647
ENSMMUT00000080543.1	2697	2508.39	15.6979	0.565436
ENSMMUT00000009402.4	3426	3237.39	209	5.83296
ENSMMUT00000084555.1	3309	3120.39	87	2.51912
ENSMMUT00000018904.4	2530	2341.39	124	4.78504
ENSMMUT00000012203.4	354	171.949	1813.46	952.897
ENSMMUT00000041350.3	3239	3050.39	124.579	3.69
ENSMMUT00000024730.4	1858	1669.39	121.48	6.57481
ENSMMUT00000041351.3	1577	1388.39	276.624	18.0018
ENSMMUT00000054127.2	1566	1377.39	353.286	23.1744
ENSMMUT00000101839.1	5797	5608.39	430.975	6.94306
ENSMMUT00000088805.1	5813	5624.39	0	0
ENSMMUT00000054212.2	5798	5609.39	0.000462004	7.44162e-06
ENSMMUT00000088088.1	5654	5465.39	146.469	2.42137
ENSMMUT00000019840.4	4611	4422.39	6.55631	0.133949
ENSMMUT00000019842.4	4419	4230.39	0	0
ENSMMUT00000022293.4	7470	7281.39	208.636	2.58889
ENSMMUT00000045902.3	7296	7107.39	31.3636	0.398706
ENSMMUT00000022294.4	7606	7417.39	0	0
ENSMMUT00000060940.2	1538	1349.39	326.627	21.8703
ENSMMUT00000030151.4	1898	1709.39	586.373	30.9935
ENSMMUT00000102551.1	1405	1216.39	28.8885	2.14581
ENSMMUT00000046438.3	1209	1020.39	3	0.26564
ENSMMUT00000032698.3	1911	1722.39	551	28.904
ENSMMUT00000081677.1	4711	4522.39	18.5613	0.370833
ENSMMUT00000048180.3	1469	1280.39	1281	90.3952
ENSMMUT00000080432.1	2757	2568.39	51	1.7941
ENSMMUT00000062591.2	3220	3031.39	543	16.1844
ENSMMUT00000011743.4	5570	5381.39	637.856	10.7094
ENSMMUT00000009897.4	2111	1922.39	67	3.14899
ENSMMUT00000057836.2	2619	2430.39	293.623	10.9157
ENSMMUT00000027859.4	1176	987.385	115.65	10.5827
ENSMMUT00000057244.2	4311	4122.39	332.727	7.29249
ENSMMUT00000107362.1	1664	1475.39	0	0
ENSMMUT00000024271.4	1221	1032.39	0	0
ENSMMUT00000109583.1	4137	3948.39	723.325	16.552
ENSMMUT00000067446.2	4032	3843.39	642.675	15.1083
ENSMMUT00000097643.1	2156	1967.39	53.9275	2.47661
ENSMMUT00000044109.3	1687	1498.39	33.0725	1.99425
ENSMMUT00000106205.1	1052	863.385	0	0
ENSMMUT00000005939.4	2477	2288.39	0	0
ENSMMUT00000005940.4	1548	1359.39	0	0
ENSMMUT00000004578.4	1323	1134.39	999.843	79.6358
ENSMMUT00000094268.1	3701	3512.39	510.973	13.1442
ENSMMUT00000078310.2	2258	2069.39	390.148	17.0343
ENSMMUT00000017662.4	2457	2268.39	451.622	17.9885
ENSMMUT00000102882.1	2502	2313.39	354.72	13.854
ENSMMUT00000044638.3	2332	2143.39	0	0
ENSMMUT00000017664.4	1530	1341.39	86.5375	5.82892
ENSMMUT00000007528.4	1753	1564.39	0	0
ENSMMUT00000091874.1	5748	5559.39	46.5547	0.756614
ENSMMUT00000082291.1	3243	3054.39	1204.85	35.6407
ENSMMUT00000024789.4	946	757.424	0	0
ENSMMUT00000091802.1	2213	2024.39	12.8534	0.573669
ENSMMUT00000094570.1	1610	1421.39	17.8375	1.13386
ENSMMUT00000061498.2	2082	1893.39	6.19162	0.295462
ENSMMUT00000082682.1	2154	1965.39	353.537	16.2527
ENSMMUT00000082150.1	3613	3424.39	32.0266	0.845017
ENSMMUT00000008540.4	1875	1686.39	0	0
ENSMMUT00000078677.2	6111	5922.39	797	12.159
ENSMMUT00000076676.2	2496	2307.39	0	0
ENSMMUT00000085580.1	3228	3039.39	39.8366	1.18422
ENSMMUT00000067023.2	273	102.854	0	0
ENSMMUT00000056558.2	1043	854.385	0	0
ENSMMUT00000000280.4	2298	2109.39	1487.21	63.702
ENSMMUT00000076356.2	3924	3735.39	1827.8	44.2109
ENSMMUT00000053881.2	1758	1569.39	4.77233	0.27475
ENSMMUT00000008225.4	3637	3448.39	2932.11	76.8249
ENSMMUT00000109018.1	1887	1698.39	122.887	6.53744
ENSMMUT00000086099.1	6796	6607.39	570.943	7.80729
ENSMMUT00000079805.1	2177	1988.39	14.4519	0.656694
ENSMMUT00000087460.1	2375	2186.39	16	0.661196
ENSMMUT00000081375.1	942	753.424	0	0
ENSMMUT00000089319.1	4781	4592.39	315.425	6.20577
ENSMMUT00000045870.3	903	714.424	64.9302	8.21159
ENSMMUT00000108477.1	6129	5940.39	407.802	6.20258
ENSMMUT00000013181.4	4824	4635.39	466.198	9.08702
ENSMMUT00000090468.1	1377	1188.39	0	0
ENSMMUT00000080593.1	222	66.2051	0	0
ENSMMUT00000013779.4	3238	3049.39	10	0.296295
ENSMMUT00000079760.1	2293	2104.39	14.0527	0.603351
ENSMMUT00000068146.2	1095	906.385	26.9473	2.68621
ENSMMUT00000062687.2	333	153.092	1.44518	0.852915
ENSMMUT00000065526.2	477	289.363	0	0
ENSMMUT00000098412.1	1680	1491.39	22.5135	1.36392
ENSMMUT00000098758.1	1640	1451.39	2.54303	0.158309
ENSMMUT00000094234.1	2679	2490.39	43.7105	1.58583
ENSMMUT00000056411.2	2120	1931.39	749.092	35.0432
ENSMMUT00000013015.4	1827	1638.39	7.90763	0.436081
ENSMMUT00000028780.4	8252	8063.39	0	0
ENSMMUT00000028784.4	13036	12847.4	646.152	4.54419
ENSMMUT00000090209.1	8373	8184.39	0	0
ENSMMUT00000089739.1	8301	8112.39	0	0
ENSMMUT00000028781.3	8415	8226.39	0	0
ENSMMUT00000067278.2	8049	7860.39	0	0
ENSMMUT00000081645.1	2796	2607.39	109.068	3.77947
ENSMMUT00000039216.3	2285	2096.39	10.0901	0.434871
ENSMMUT00000094213.1	905	716.424	42.4178	5.34952
ENSMMUT00000086920.1	1287	1098.39	99	8.14362
ENSMMUT00000041653.3	4523	4334.39	5.06433	0.105568
ENSMMUT00000097083.1	7460	7271.39	579.288	7.19804
ENSMMUT00000004219.4	3945	3756.39	0	0
ENSMMUT00000054247.2	4206	4017.39	10.8207	0.24336
ENSMMUT00000004218.4	3933	3744.39	0	0
ENSMMUT00000004217.4	3879	3690.39	14.1428	0.346259
ENSMMUT00000042226.3	1594	1405.39	348	22.3728
ENSMMUT00000022943.4	638	449.424	641	128.866
ENSMMUT00000072712.2	1850	1661.39	101.103	5.49831
ENSMMUT00000000845.4	2440	2251.39	1090.98	43.783
ENSMMUT00000093033.1	690	501.424	0	0
ENSMMUT00000038629.3	2242	2053.39	0	0
ENSMMUT00000056236.2	2189	2000.39	0	0
ENSMMUT00000020258.4	2244	2055.39	93.6882	4.1184
ENSMMUT00000011207.4	1929	1740.39	0	0
ENSMMUT00000070013.2	1476	1287.39	0	0
ENSMMUT00000105102.1	582	393.55	1	0.229582
ENSMMUT00000059414.2	1861	1672.39	5462.37	295.109
ENSMMUT00000073683.2	2121	1932.39	627.084	29.3203
ENSMMUT00000104577.1	1884	1695.39	4454.65	237.401
ENSMMUT00000014238.4	906	717.424	208.898	26.3085
ENSMMUT00000046070.3	2302	2113.39	2733.31	116.855
ENSMMUT00000046068.3	2148	1959.39	146.689	6.76418
ENSMMUT00000032680.4	1131	942.385	0	0
ENSMMUT00000074191.2	4011	3822.39	4	0.0945502
ENSMMUT00000066637.2	5607	5418.39	1099.31	18.3311
ENSMMUT00000068998.2	3432	3243.39	15.6881	0.437029
ENSMMUT00000023349.4	1371	1182.39	10.3681	0.792275
ENSMMUT00000043834.3	2832	2643.39	656.652	22.4446
ENSMMUT00000098971.1	5181	4992.39	7	0.126686
ENSMMUT00000061551.2	1646	1457.39	0	0
ENSMMUT00000073206.2	1047	858.385	0	0
ENSMMUT00000048257.3	891	702.424	0	0
ENSMMUT00000073542.2	957	768.424	0	0
ENSMMUT00000020942.4	987	798.385	0	0
ENSMMUT00000012530.4	4356	4167.39	65.0716	1.4108
ENSMMUT00000079042.2	4416	4227.39	19.9284	0.425929
ENSMMUT00000103150.1	4182	3993.39	0	0
ENSMMUT00000039162.3	4281	4092.39	0	0
ENSMMUT00000088209.1	2225	2036.39	676.496	30.0153
ENSMMUT00000104909.1	1986	1797.39	417.504	20.9873
ENSMMUT00000020544.4	984	795.385	0	0
ENSMMUT00000047624.3	909	720.424	0	0
ENSMMUT00000021363.4	3536	3347.39	5	0.134959
ENSMMUT00000092112.1	3703	3514.39	22.0725	0.567466
ENSMMUT00000005147.4	3630	3441.39	54.9275	1.44209
ENSMMUT00000039626.3	1090	901.385	58.8274	5.89666
ENSMMUT00000059751.2	2546	2357.39	0.158643	0.00608033
ENSMMUT00000080157.1	1898	1709.39	26.2698	1.38852
ENSMMUT00000098308.1	6094	5905.39	351.205	5.3734
ENSMMUT00000053589.2	2504	2315.39	100.373	3.91681
ENSMMUT00000082688.1	1680	1491.39	0	0
ENSMMUT00000072059.2	2241	2052.39	16.4837	0.725659
ENSMMUT00000026148.4	2493	2304.39	226.133	8.86638
ENSMMUT00000076755.2	2325	2136.39	240.383	10.1663
ENSMMUT00000083013.1	4588	4399.39	131.887	2.70862
ENSMMUT00000014643.4	1395	1206.39	52.8249	3.9563
ENSMMUT00000054532.2	687	498.424	108.175	19.6095
ENSMMUT00000018049.4	1479	1290.39	1.11664e-07	7.8186e-09
ENSMMUT00000076050.2	2333	2144.39	3168.59	133.506
ENSMMUT00000018047.4	1755	1566.39	279.599	16.1277
ENSMMUT00000013965.4	4693	4504.39	92.5817	1.85706
ENSMMUT00000089207.1	4945	4756.39	0	0
ENSMMUT00000099846.1	4810	4621.39	0	0
ENSMMUT00000067202.2	2696	2507.39	22.9415	0.826682
ENSMMUT00000103339.1	1333	1144.39	285	22.5014
ENSMMUT00000087969.1	2822	2633.39	25.6679	0.880671
ENSMMUT00000081364.1	3926	3737.39	33.6328	0.813079
ENSMMUT00000032278.4	2500	2311.39	0	0
ENSMMUT00000032280.4	561	372.645	62.3672	15.1216
ENSMMUT00000098360.1	2202	2013.39	8.40794	0.377311
ENSMMUT00000073490.2	1799	1610.39	7.73199	0.433809
ENSMMUT00000067615.2	2844	2655.39	0	0
ENSMMUT00000023598.4	2585	2396.39	2.36008	0.0889831
ENSMMUT00000109545.1	2811	2622.39	0	0
ENSMMUT00000107719.1	6480	6291.39	7.82399	0.112362
ENSMMUT00000023597.4	2178	1989.39	0	0
ENSMMUT00000096581.1	5341	5152.39	101.99	1.78849
ENSMMUT00000043413.3	1656	1467.39	0	0
ENSMMUT00000103320.1	900	711.424	0	0
ENSMMUT00000091700.1	717	528.424	73	12.4818
ENSMMUT00000066888.2	2579	2390.39	545.81	20.6305
ENSMMUT00000002901.3	1220	1031.39	130.782	11.4568
ENSMMUT00000094733.1	1176	987.385	34.7632	3.18105
ENSMMUT00000093043.1	942	753.424	0	0
ENSMMUT00000101160.1	3691	3502.39	12	0.309567
ENSMMUT00000046162.3	900	711.424	0	0
ENSMMUT00000083184.1	1702	1513.39	0	0
ENSMMUT00000107619.1	1921	1732.39	11.3334	0.591088
ENSMMUT00000102763.1	1482	1293.39	0	0
ENSMMUT00000085533.1	5522	5333.39	80.7808	1.36849
ENSMMUT00000013682.4	2410	2221.39	3059.83	124.454
ENSMMUT00000100830.1	2357	2168.39	76.955	3.20655
ENSMMUT00000096603.1	3772	3583.39	139.297	3.51224
ENSMMUT00000101976.1	3331	3142.39	1321.19	37.9876
ENSMMUT00000085454.1	3324	3135.39	224.477	6.46872
ENSMMUT00000070820.2	2321	2132.39	195.448	8.2814
ENSMMUT00000004006.4	6174	5985.39	0	0
ENSMMUT00000004343.4	6024	5835.39	145.613	2.25459
ENSMMUT00000004007.4	5856	5667.39	0.000114955	1.83266e-06
ENSMMUT00000004010.4	5679	5490.39	376.86	6.20175
ENSMMUT00000064291.2	5835	5646.39	1069.3	17.1107
ENSMMUT00000004013.4	5758	5569.39	855.226	13.8743
ENSMMUT00000015575.4	2519	2330.39	624.799	24.2242
ENSMMUT00000015574.4	2360	2171.39	148.779	6.19072
ENSMMUT00000060632.2	5217	5028.39	357.074	6.41604
ENSMMUT00000068383.2	1551	1362.39	42.7832	2.83734
ENSMMUT00000110194.1	2580	2391.39	19.6814	0.743606
ENSMMUT00000047730.3	2018	1829.39	1321.88	65.2868
ENSMMUT00000096240.1	2106	1917.39	63.4036	2.98773
ENSMMUT00000060868.2	921	732.424	0	0
ENSMMUT00000092893.1	10585	10396.4	48.2759	0.419552
ENSMMUT00000097831.1	10537	10348.4	309.178	2.69943
ENSMMUT00000001485.4	9246	9057.39	0	0
ENSMMUT00000080277.1	9198	9009.39	0	0
ENSMMUT00000107425.1	12194	12005.4	117.434	0.883804
ENSMMUT00000067979.2	9360	9171.39	4.69662	0.0462688
ENSMMUT00000011254.4	868	679.424	0	0
ENSMMUT00000014116.4	989	800.385	0	0
ENSMMUT00000016349.4	1475	1286.39	0	0
ENSMMUT00000014115.4	1226	1037.39	0	0
ENSMMUT00000025088.4	2133	1944.39	15	0.697021
ENSMMUT00000046259.3	1191	1002.39	131	11.8079
ENSMMUT00000057733.2	373	189.406	0	0
ENSMMUT00000046256.3	1992	1803.39	142.451	7.13698
ENSMMUT00000008246.4	1041	852.385	76.5488	8.11409
ENSMMUT00000015511.4	4247	4058.39	463	10.3078
ENSMMUT00000056458.2	1764	1575.39	0	0
ENSMMUT00000106862.1	2923	2734.39	1586.7	52.4292
ENSMMUT00000001148.3	1620	1431.39	40.2965	2.5436
ENSMMUT00000056098.2	330	150.384	5	3.00403
ENSMMUT00000102230.1	1483	1294.39	0	0
ENSMMUT00000080636.1	1078	889.385	103.365	10.5008
ENSMMUT00000059746.2	669	480.424	6.28149	1.18134
ENSMMUT00000060573.2	1726	1537.39	40.1966	2.36234
ENSMMUT00000055199.2	1395	1206.39	30.3122	2.27022
ENSMMUT00000018733.4	1576	1387.39	142.672	9.29134
ENSMMUT00000061050.2	1371	1182.39	42.8531	3.27461
ENSMMUT00000040531.3	1483	1294.39	3481.97	243.051
ENSMMUT00000030152.4	4136	3947.39	1095	25.0635
ENSMMUT00000077335.2	2863	2674.39	121.375	4.10056
ENSMMUT00000055553.2	1868	1679.39	233.687	12.5725
ENSMMUT00000010929.4	1641	1452.39	12.3134	0.76601
ENSMMUT00000024858.4	5295	5106.39	693.618	12.2728
ENSMMUT00000099494.1	3745	3556.39	16.303	0.414186
ENSMMUT00000026162.4	4929	4740.39	258.707	4.93096
ENSMMUT00000104346.1	1030	841.385	0	0
ENSMMUT00000095796.1	812	623.424	1.29287	0.187373
ENSMMUT00000001603.4	612	423.51	0	0
ENSMMUT00000082360.1	1551	1362.39	1	0.0663189
ENSMMUT00000061011.2	1425	1236.39	194	14.177
ENSMMUT00000098725.1	1586	1397.39	0	0
ENSMMUT00000080586.1	1497	1308.39	0	0
ENSMMUT00000083413.1	1095	906.385	0	0
ENSMMUT00000039870.3	1690	1501.39	331.587	19.9546
ENSMMUT00000039874.3	1995	1806.39	1537.41	76.8984
ENSMMUT00000108243.1	3614	3425.39	35.0718	0.925093
ENSMMUT00000085168.1	3411	3222.39	244.855	6.86544
ENSMMUT00000018907.4	3563	3374.39	1943.15	52.0293
ENSMMUT00000018909.4	2290	2101.39	0	0
ENSMMUT00000028315.4	5031	4842.39	43	0.802317
ENSMMUT00000088096.1	2319	2130.39	1004.08	42.5842
ENSMMUT00000041885.3	4703	4514.39	961.051	19.2347
ENSMMUT00000041884.3	3201	3012.39	0	0
ENSMMUT00000097189.1	3324	3135.39	9.86568	0.284298
ENSMMUT00000079318.1	3679	3490.39	167.348	4.33196
ENSMMUT00000048206.3	3387	3198.39	133.647	3.77542
ENSMMUT00000102404.1	3345	3156.39	0.00520099	0.000148879
ENSMMUT00000085525.1	3169	2980.39	0	0
ENSMMUT00000038425.3	865	676.424	2042	272.756
ENSMMUT00000077162.2	1452	1263.39	190.44	13.6195
